CSV,1,4294967296,0.561276088,57.0129401,1
k=2      1.1073s   57.80 GB/s
CSV,2,4294967296,1.10734229,57.7960405,1
k=4      2.1433s   59.72 GB/s
CSV,4,4294967296,2.14330983,59.7207171,1
k=8      4.3445s   58.93 GB/s
CSV,8,4294967296,4.34447883,58.9253649,1
k=16     8.6092s   59.47 GB/s
CSV,16,4294967296,8.60924791,59.4709324,1
