time_s,agg_read_mbps,agg_write_mbps,mean_util_pct,cpu_pct,iowait_pct,nvme0n1p1_read_mbps,nvme0n1p1_write_mbps,nvme0n1p1_util_pct,nvme10n1p1_read_mbps,nvme10n1p1_write_mbps,nvme10n1p1_util_pct,nvme11n1p1_read_mbps,nvme11n1p1_write_mbps,nvme11n1p1_util_pct,nvme12n1p1_read_mbps,nvme12n1p1_write_mbps,nvme12n1p1_util_pct,nvme13n1p1_read_mbps,nvme13n1p1_write_mbps,nvme13n1p1_util_pct,nvme14n1p1_read_mbps,nvme14n1p1_write_mbps,nvme14n1p1_util_pct,nvme15n1p1_read_mbps,nvme15n1p1_write_mbps,nvme15n1p1_util_pct,nvme17n1p1_read_mbps,nvme17n1p1_write_mbps,nvme17n1p1_util_pct,nvme18n1p1_read_mbps,nvme18n1p1_write_mbps,nvme18n1p1_util_pct,nvme19n1p1_read_mbps,nvme19n1p1_write_mbps,nvme19n1p1_util_pct,nvme1n1p1_read_mbps,nvme1n1p1_write_mbps,nvme1n1p1_util_pct,nvme20n1p1_read_mbps,nvme20n1p1_write_mbps,nvme20n1p1_util_pct,nvme21n1p1_read_mbps,nvme21n1p1_write_mbps,nvme21n1p1_util_pct,nvme22n1p1_read_mbps,nvme22n1p1_write_mbps,nvme22n1p1_util_pct,nvme23n1p1_read_mbps,nvme23n1p1_write_mbps,nvme23n1p1_util_pct,nvme24n1p1_read_mbps,nvme24n1p1_write_mbps,nvme24n1p1_util_pct,nvme25n1p1_read_mbps,nvme25n1p1_write_mbps,nvme25n1p1_util_pct,nvme26n1p1_read_mbps,nvme26n1p1_write_mbps,nvme26n1p1_util_pct,nvme27n1p1_read_mbps,nvme27n1p1_write_mbps,nvme27n1p1_util_pct,nvme28n1p1_read_mbps,nvme28n1p1_write_mbps,nvme28n1p1_util_pct,nvme29n1p1_read_mbps,nvme29n1p1_write_mbps,nvme29n1p1_util_pct,nvme2n1p1_read_mbps,nvme2n1p1_write_mbps,nvme2n1p1_util_pct,nvme30n1p3_read_mbps,nvme30n1p3_write_mbps,nvme30n1p3_util_pct,nvme3n1p1_read_mbps,nvme3n1p1_write_mbps,nvme3n1p1_util_pct,nvme4n1p1_read_mbps,nvme4n1p1_write_mbps,nvme4n1p1_util_pct,nvme5n1p1_read_mbps,nvme5n1p1_write_mbps,nvme5n1p1_util_pct,nvme6n1p1_read_mbps,nvme6n1p1_write_mbps,nvme6n1p1_util_pct,nvme7n1p1_read_mbps,nvme7n1p1_write_mbps,nvme7n1p1_util_pct,nvme8n1p1_read_mbps,nvme8n1p1_write_mbps,nvme8n1p1_util_pct,nvme9n1p1_read_mbps,nvme9n1p1_write_mbps,nvme9n1p1_util_pct
1.1351,0.000,1285.058,1.31,91.28,0.00,0.000,120.474,2.87,0.000,40.158,0.96,0.000,40.158,1.91,0.000,0.000,0.00,0.000,40.158,1.91,0.000,40.158,0.96,0.000,0.000,0.00,0.000,40.158,0.96,0.000,0.000,0.00,0.000,0.000,0.00,0.000,80.316,1.91,0.000,40.158,1.91,0.000,0.000,0.00,0.000,80.316,0.96,0.000,0.000,0.00,0.000,40.158,1.91,0.000,40.158,1.91,0.000,0.000,0.00,0.000,40.158,1.91,0.000,0.000,0.00,0.000,120.474,3.83,0.000,40.158,1.91,0.000,80.316,1.91,0.000,40.158,1.91,0.000,0.000,0.00,0.000,40.158,1.91,0.000,40.158,1.91,0.000,80.316,2.87,0.000,80.316,0.96,0.000,120.474,1.91
1.2391,0.000,1290.565,1.12,91.60,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,80.660,2.88,0.000,40.330,1.92,0.000,120.990,2.88,0.000,80.660,1.92,0.000,40.330,1.92,0.000,80.660,0.96,0.000,40.330,1.92,0.000,40.330,1.92,0.000,40.330,0.96,0.000,40.330,0.96,0.000,0.000,0.00,0.000,80.660,1.92,0.000,0.000,0.00,0.000,80.660,0.96,0.000,40.330,0.96,0.000,80.660,2.88,0.000,80.660,0.96,0.000,40.330,1.92,0.000,0.000,0.00,0.000,120.990,2.88,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,80.660,0.96,0.000,0.000,0.00,0.000,80.660,1.92,0.000,0.000,0.00
1.3441,0.000,5647.323,4.32,90.29,0.00,0.000,199.729,5.71,0.000,159.783,4.76,0.000,79.891,1.90,0.000,199.729,3.81,0.000,119.837,1.90,0.000,159.783,3.81,0.000,359.511,6.67,0.000,199.729,5.71,0.000,119.837,2.86,0.000,199.729,3.81,0.000,239.674,4.76,0.000,399.457,6.67,0.000,239.674,6.67,0.000,144.803,2.86,0.000,159.783,4.76,0.000,79.891,2.86,0.000,199.729,5.71,0.000,159.783,3.81,0.000,119.837,3.81,0.000,199.729,5.71,0.000,289.606,5.71,0.000,239.674,3.81,0.000,199.729,4.76,0.000,79.891,1.90,0.000,259.647,6.67,0.000,359.511,6.67,0.000,159.783,3.81,0.000,39.946,0.95,0.000,159.783,2.86,0.000,119.837,3.81
1.4469,0.000,8589.783,5.06,91.38,0.00,0.000,203.912,3.89,0.000,407.824,6.81,0.000,326.259,4.86,0.000,367.041,6.81,0.000,122.347,2.92,0.000,122.347,2.92,0.000,285.476,10.70,0.000,407.824,8.75,0.000,203.912,0.97,0.000,448.606,7.78,0.000,244.694,4.86,0.000,407.824,6.81,0.000,244.694,1.94,0.000,423.117,8.75,0.000,285.476,6.81,0.000,285.476,4.86,0.000,285.476,4.86,0.000,203.912,3.89,0.000,285.476,3.89,0.000,163.129,1.94,0.000,397.628,3.89,0.000,448.606,8.75,0.000,326.259,4.86,0.000,285.476,3.89,0.000,61.174,0.97,0.000,326.259,6.81,0.000,367.041,6.81,0.000,163.129,2.92,0.000,163.129,1.94,0.000,326.259,5.83
1.5495,0.000,6537.779,4.12,92.05,0.00,0.000,326.889,5.85,0.000,81.722,1.95,0.000,245.167,4.87,0.000,367.750,6.82,0.000,81.722,1.95,0.000,408.611,5.85,0.000,367.750,5.85,0.000,245.167,6.82,0.000,122.583,3.90,0.000,40.861,1.95,0.000,122.583,2.92,0.000,286.028,5.85,0.000,326.889,4.87,0.000,204.306,2.92,0.000,163.444,2.92,0.000,245.167,5.85,0.000,245.167,4.87,0.000,204.306,2.92,0.000,81.722,2.92,0.000,326.889,4.87,0.000,40.861,0.97,0.000,490.333,7.79,0.000,204.306,2.92,0.000,122.583,2.92,0.000,163.444,2.92,0.000,245.167,4.87,0.000,163.444,1.95,0.000,163.444,2.92,0.000,122.583,2.92,0.000,326.889,6.82
1.6516,0.000,5259.523,3.17,89.53,0.00,0.000,164.360,2.94,0.000,123.270,1.96,0.000,246.540,3.92,0.000,205.450,2.94,0.000,164.360,1.96,0.000,82.180,1.96,0.000,164.360,2.94,0.000,287.630,5.88,0.000,123.270,1.96,0.000,123.270,2.94,0.000,82.180,0.98,0.000,205.450,3.92,0.000,164.360,2.94,0.000,123.270,2.94,0.000,123.270,2.94,0.000,205.450,3.92,0.000,164.360,3.92,0.000,82.180,1.96,0.000,164.360,4.90,0.000,164.360,2.94,0.000,41.090,0.98,0.000,205.450,2.94,0.000,287.630,5.88,0.000,369.810,8.82,0.000,164.360,1.96,0.000,328.720,5.88,0.000,82.180,0.98,0.000,246.540,3.92,0.000,287.630,1.96,0.000,82.180,0.98
1.7546,0.000,2606.432,1.72,92.91,0.00,0.000,122.177,1.94,0.000,122.177,2.91,0.000,0.000,0.00,0.000,40.726,1.94,0.000,40.726,0.97,0.000,40.726,0.97,0.000,81.451,0.97,0.000,122.177,2.91,0.000,122.177,0.97,0.000,40.726,0.97,0.000,122.177,2.91,0.000,0.000,0.00,0.000,40.726,0.97,0.000,81.451,0.97,0.000,40.726,0.97,0.000,122.177,2.91,0.000,162.902,2.91,0.000,40.726,0.97,0.000,162.902,1.94,0.000,81.451,1.94,0.000,203.628,3.88,0.000,122.177,1.94,0.000,203.628,2.91,0.000,81.451,0.97,0.000,40.726,0.00,0.000,81.451,0.97,0.000,81.451,2.91,0.000,81.451,2.91,0.000,40.726,0.97,0.000,81.451,2.91
1.8577,0.000,1302.197,1.65,92.20,0.00,0.000,81.387,1.94,0.000,81.387,3.88,0.000,122.081,3.88,0.000,81.387,2.91,0.000,40.694,1.94,0.000,81.387,2.91,0.000,0.000,0.00,0.000,81.387,2.91,0.000,0.000,0.00,0.000,40.694,1.94,0.000,40.694,1.94,0.000,40.694,1.94,0.000,0.000,0.00,0.000,0.000,0.00,0.000,81.387,2.91,0.000,40.694,1.94,0.000,0.000,0.00,0.000,40.694,1.94,0.000,0.000,0.00,0.000,40.694,1.94,0.000,81.387,0.97,0.000,40.694,1.94,0.000,81.387,2.91,0.000,40.694,1.94,0.000,40.694,1.94,0.000,40.694,0.97,0.000,40.694,2.91,0.000,0.000,0.00,0.000,0.000,0.00,0.000,40.694,0.97
1.9609,0.000,1300.456,1.19,88.35,0.00,0.000,40.639,1.94,0.000,121.918,1.94,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,81.279,1.94,0.000,81.279,2.91,0.000,0.000,0.00,0.000,40.639,1.94,0.000,81.279,0.97,0.000,40.639,1.94,0.000,0.000,0.00,0.000,40.639,1.94,0.000,40.639,1.94,0.000,121.918,3.88,0.000,40.639,0.97,0.000,81.279,1.94,0.000,40.639,1.94,0.000,81.279,1.94,0.000,40.639,1.94,0.000,0.000,0.00,0.000,40.639,0.97,0.000,0.000,0.00,0.000,0.000,0.00,0.000,121.918,0.97,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,162.557,3.88,0.000,0.000,0.00
2.0638,0.000,1304.819,1.52,94.77,0.00,0.000,81.551,1.94,0.000,122.327,3.89,0.000,40.776,1.94,0.000,40.776,1.94,0.000,0.000,0.00,0.000,0.000,0.00,0.000,40.776,1.94,0.000,40.776,1.94,0.000,40.776,1.94,0.000,81.551,2.92,0.000,122.327,3.89,0.000,81.551,2.92,0.000,0.000,0.00,0.000,0.000,0.00,0.000,40.776,0.97,0.000,122.327,3.89,0.000,0.000,0.00,0.000,0.000,0.00,0.000,40.776,1.94,0.000,40.776,1.94,0.000,40.776,1.94,0.000,0.000,0.00,0.000,122.327,1.94,0.000,0.000,0.00,0.000,81.551,2.92,0.000,40.776,0.97,0.000,40.776,1.94,0.000,40.776,1.94,0.000,0.000,0.00,0.000,0.000,0.00
2.1671,0.000,0.000,0.00,94.43,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00,0.000,0.000,0.00
