time_s,agg_read_mbps,agg_write_mbps,mean_util_pct,cpu_pct,iowait_pct,nvme0n1p1_read_mbps,nvme0n1p1_write_mbps,nvme0n1p1_util_pct,nvme10n1p1_read_mbps,nvme10n1p1_write_mbps,nvme10n1p1_util_pct,nvme11n1p1_read_mbps,nvme11n1p1_write_mbps,nvme11n1p1_util_pct,nvme12n1p1_read_mbps,nvme12n1p1_write_mbps,nvme12n1p1_util_pct,nvme13n1p1_read_mbps,nvme13n1p1_write_mbps,nvme13n1p1_util_pct,nvme14n1p1_read_mbps,nvme14n1p1_write_mbps,nvme14n1p1_util_pct,nvme15n1p1_read_mbps,nvme15n1p1_write_mbps,nvme15n1p1_util_pct,nvme17n1p1_read_mbps,nvme17n1p1_write_mbps,nvme17n1p1_util_pct,nvme18n1p1_read_mbps,nvme18n1p1_write_mbps,nvme18n1p1_util_pct,nvme19n1p1_read_mbps,nvme19n1p1_write_mbps,nvme19n1p1_util_pct,nvme1n1p1_read_mbps,nvme1n1p1_write_mbps,nvme1n1p1_util_pct,nvme20n1p1_read_mbps,nvme20n1p1_write_mbps,nvme20n1p1_util_pct,nvme21n1p1_read_mbps,nvme21n1p1_write_mbps,nvme21n1p1_util_pct,nvme22n1p1_read_mbps,nvme22n1p1_write_mbps,nvme22n1p1_util_pct,nvme23n1p1_read_mbps,nvme23n1p1_write_mbps,nvme23n1p1_util_pct,nvme24n1p1_read_mbps,nvme24n1p1_write_mbps,nvme24n1p1_util_pct,nvme25n1p1_read_mbps,nvme25n1p1_write_mbps,nvme25n1p1_util_pct,nvme26n1p1_read_mbps,nvme26n1p1_write_mbps,nvme26n1p1_util_pct,nvme27n1p1_read_mbps,nvme27n1p1_write_mbps,nvme27n1p1_util_pct,nvme28n1p1_read_mbps,nvme28n1p1_write_mbps,nvme28n1p1_util_pct,nvme29n1p1_read_mbps,nvme29n1p1_write_mbps,nvme29n1p1_util_pct,nvme2n1p1_read_mbps,nvme2n1p1_write_mbps,nvme2n1p1_util_pct,nvme30n1p3_read_mbps,nvme30n1p3_write_mbps,nvme30n1p3_util_pct,nvme3n1p1_read_mbps,nvme3n1p1_write_mbps,nvme3n1p1_util_pct,nvme4n1p1_read_mbps,nvme4n1p1_write_mbps,nvme4n1p1_util_pct,nvme5n1p1_read_mbps,nvme5n1p1_write_mbps,nvme5n1p1_util_pct,nvme6n1p1_read_mbps,nvme6n1p1_write_mbps,nvme6n1p1_util_pct,nvme7n1p1_read_mbps,nvme7n1p1_write_mbps,nvme7n1p1_util_pct,nvme8n1p1_read_mbps,nvme8n1p1_write_mbps,nvme8n1p1_util_pct,nvme9n1p1_read_mbps,nvme9n1p1_write_mbps,nvme9n1p1_util_pct
1.1234,0.000,17971.087,10.19,24.33,0.00,0.000,696.547,10.75,0.000,573.627,9.77,0.000,822.027,11.72,0.000,368.760,6.84,0.000,450.707,5.86,0.000,573.627,6.84,0.000,588.992,11.72,0.000,450.707,4.88,0.000,286.813,1.95,0.000,491.680,6.84,0.000,409.733,7.82,0.000,573.627,10.75,0.000,573.627,7.82,0.000,1088.354,20.51,0.000,409.733,6.84,0.000,696.547,9.77,0.000,573.627,14.65,0.000,573.627,8.79,0.000,837.552,11.72,0.000,819.467,11.72,0.000,535.534,16.61,0.000,532.653,8.79,0.000,459.630,6.84,0.000,655.573,6.84,0.000,650.452,9.77,0.000,491.680,6.84,0.000,696.547,17.58,0.000,450.707,10.75,0.000,860.440,20.51,0.000,778.493,13.68
1.2254,0.000,23878.873,14.27,22.00,0.00,0.000,1068.592,16.66,0.000,904.193,13.72,0.000,565.843,10.78,0.000,821.994,14.70,0.000,821.994,14.70,0.000,698.695,12.74,0.000,986.392,18.62,0.000,657.595,11.76,0.000,657.595,11.76,0.000,616.495,9.80,0.000,493.196,6.86,0.000,670.439,10.78,0.000,641.902,10.78,0.000,608.789,12.74,0.000,821.994,16.66,0.000,616.495,9.80,0.000,762.913,19.60,0.000,804.012,11.76,0.000,621.472,9.80,0.000,863.093,11.76,0.000,880.753,14.70,0.000,698.695,10.78,0.000,978.686,17.64,0.000,842.543,10.78,0.000,1197.028,18.62,0.000,821.994,13.72,0.000,863.093,20.58,0.000,714.107,18.62,0.000,1191.891,32.34,0.000,986.392,14.70
1.3278,0.000,16654.136,10.52,17.56,0.00,0.000,573.589,8.79,0.000,532.619,8.79,0.000,252.786,5.86,0.000,696.501,10.74,0.000,327.765,4.88,0.000,450.677,15.63,0.000,819.413,15.63,0.000,532.619,10.74,0.000,532.619,8.79,0.000,1024.267,16.61,0.000,614.560,10.74,0.000,560.786,9.77,0.000,794.087,15.63,0.000,458.359,7.81,0.000,409.707,5.86,0.000,614.560,9.77,0.000,509.573,13.68,0.000,878.309,11.72,0.000,491.648,6.84,0.000,327.765,3.91,0.000,286.795,5.86,0.000,532.619,9.77,0.000,376.418,6.84,0.000,512.133,7.81,0.000,486.527,9.77,0.000,860.384,14.65,0.000,737.472,20.51,0.000,558.225,19.54,0.000,409.707,10.74,0.000,491.648,7.81
1.4301,0.000,11746.920,7.20,18.37,0.00,0.000,122.951,2.93,0.000,532.787,9.77,0.000,450.819,7.82,0.000,573.770,9.77,0.000,491.803,6.84,0.000,327.869,5.86,0.000,245.902,5.86,0.000,655.737,9.77,0.000,409.836,3.91,0.000,532.787,6.84,0.000,491.803,9.77,0.000,245.902,4.89,0.000,286.885,4.89,0.000,245.902,4.89,0.000,245.902,2.93,0.000,286.885,4.89,0.000,450.819,12.70,0.000,204.918,3.91,0.000,368.852,6.84,0.000,163.934,3.91,0.000,368.852,6.84,0.000,532.787,9.77,0.000,532.787,7.82,0.000,368.852,6.84,0.000,368.852,5.86,0.000,409.836,8.79,0.000,476.434,12.70,0.000,573.770,15.63,0.000,245.902,5.86,0.000,532.787,6.84
1.5327,0.000,17947.992,11.18,18.56,0.00,0.000,735.794,13.64,0.000,632.922,10.72,0.000,858.426,16.57,0.000,654.039,10.72,0.000,776.671,11.70,0.000,325.024,4.87,0.000,531.407,7.80,0.000,572.284,16.57,0.000,286.142,2.92,0.000,572.284,8.77,0.000,531.407,6.82,0.000,817.549,14.62,0.000,572.284,11.70,0.000,490.529,8.77,0.000,776.671,11.70,0.000,613.162,7.80,0.000,490.529,13.64,0.000,490.529,6.82,0.000,449.652,8.77,0.000,654.039,15.59,0.000,531.407,7.80,0.000,654.039,10.72,0.000,449.652,5.85,0.000,687.611,10.72,0.000,981.059,17.54,0.000,408.774,4.87,0.000,955.510,35.09,0.000,367.897,9.75,0.000,508.413,12.67,0.000,572.284,9.75
1.6350,0.000,10920.643,6.49,17.05,0.00,0.000,533.080,8.80,0.000,144.202,2.93,0.000,492.074,6.84,0.000,328.049,5.87,0.000,246.037,3.91,0.000,494.076,8.80,0.000,246.037,3.91,0.000,369.055,6.84,0.000,369.055,6.84,0.000,533.080,9.78,0.000,492.074,5.87,0.000,410.062,7.82,0.000,287.043,5.87,0.000,451.068,12.71,0.000,287.043,4.89,0.000,410.062,4.89,0.000,287.043,7.82,0.000,574.086,9.78,0.000,328.049,4.89,0.000,369.055,4.89,0.000,697.105,9.78,0.000,246.037,3.91,0.000,205.031,2.93,0.000,417.390,6.84,0.000,164.025,2.93,0.000,287.474,4.89,0.000,451.068,10.75,0.000,369.055,9.78,0.000,269.103,7.82,0.000,164.025,0.98
1.7369,0.000,10534.092,6.18,19.33,0.00,0.000,411.488,5.89,0.000,288.042,5.89,0.000,452.637,7.85,0.000,205.744,4.91,0.000,493.786,8.83,0.000,411.488,8.83,0.000,370.339,5.89,0.000,370.339,4.91,0.000,493.786,7.85,0.000,288.042,4.91,0.000,370.339,6.87,0.000,452.637,7.85,0.000,452.637,5.89,0.000,164.595,3.92,0.000,370.339,4.91,0.000,493.786,8.83,0.000,329.190,9.81,0.000,329.190,5.89,0.000,329.190,5.89,0.000,534.934,7.85,0.000,205.744,2.94,0.000,370.339,4.91,0.000,493.786,8.83,0.000,370.339,5.89,0.000,205.744,2.94,0.000,370.339,5.89,0.000,329.190,7.85,0.000,164.595,3.92,0.000,288.042,6.87,0.000,123.446,1.96
1.8389,0.000,18713.971,13.01,21.85,0.00,0.000,658.144,12.75,0.000,670.999,11.77,0.000,678.711,13.73,0.000,719.845,13.73,0.000,735.793,10.79,0.000,534.742,10.79,0.000,699.278,11.77,0.000,493.608,8.83,0.000,617.010,9.81,0.000,329.072,6.86,0.000,534.742,11.77,0.000,311.076,6.86,0.000,658.144,12.75,0.000,740.412,17.65,0.000,557.880,10.79,0.000,740.412,13.73,0.000,781.546,23.54,0.000,617.010,12.75,0.000,647.861,12.75,0.000,807.255,13.73,0.000,287.938,4.90,0.000,740.412,12.75,0.000,676.140,16.67,0.000,699.278,16.67,0.000,596.443,13.73,0.000,850.960,17.65,0.000,704.420,23.54,0.000,326.541,7.85,0.000,599.014,16.67,0.000,699.278,12.75
1.9414,0.000,15428.389,9.66,20.09,0.00,0.000,491.026,8.78,0.000,437.320,8.78,0.000,470.566,6.83,0.000,470.566,9.76,0.000,454.702,6.83,0.000,818.376,14.63,0.000,286.432,6.83,0.000,777.457,10.73,0.000,531.945,12.68,0.000,491.026,5.85,0.000,409.188,7.80,0.000,427.090,5.85,0.000,409.188,8.78,0.000,654.701,13.66,0.000,508.928,12.68,0.000,613.782,11.71,0.000,450.107,10.73,0.000,409.188,6.83,0.000,255.743,4.88,0.000,670.045,9.76,0.000,491.026,5.85,0.000,736.539,13.66,0.000,350.367,4.88,0.000,409.188,5.85,0.000,511.485,5.85,0.000,299.219,4.88,0.000,649.586,16.58,0.000,779.975,20.49,0.000,590.765,15.61,0.000,572.863,11.71
2.0434,0.000,14267.101,8.69,21.23,0.00,0.000,452.441,5.88,0.000,575.833,9.81,0.000,534.702,10.79,0.000,531.931,12.75,0.000,740.357,10.79,0.000,578.404,10.79,0.000,616.964,13.73,0.000,568.121,9.81,0.000,493.572,8.83,0.000,534.702,4.90,0.000,411.310,6.86,0.000,452.441,8.83,0.000,493.572,7.85,0.000,411.310,8.83,0.000,493.572,7.85,0.000,370.179,6.86,0.000,493.572,14.71,0.000,681.232,10.79,0.000,329.048,5.88,0.000,329.048,5.88,0.000,534.702,10.79,0.000,329.048,4.90,0.000,534.702,8.83,0.000,305.912,1.96,0.000,616.964,9.81,0.000,496.142,7.85,0.000,287.917,6.86,0.000,370.179,9.81,0.000,370.179,10.79,0.000,329.048,6.86
