time_s,agg_read_mbps,agg_write_mbps,mean_util_pct,cpu_pct,iowait_pct,nvme0n1p1_read_mbps,nvme0n1p1_write_mbps,nvme0n1p1_util_pct,nvme10n1p1_read_mbps,nvme10n1p1_write_mbps,nvme10n1p1_util_pct,nvme11n1p1_read_mbps,nvme11n1p1_write_mbps,nvme11n1p1_util_pct,nvme12n1p1_read_mbps,nvme12n1p1_write_mbps,nvme12n1p1_util_pct,nvme13n1p1_read_mbps,nvme13n1p1_write_mbps,nvme13n1p1_util_pct,nvme14n1p1_read_mbps,nvme14n1p1_write_mbps,nvme14n1p1_util_pct,nvme15n1p1_read_mbps,nvme15n1p1_write_mbps,nvme15n1p1_util_pct,nvme17n1p1_read_mbps,nvme17n1p1_write_mbps,nvme17n1p1_util_pct,nvme18n1p1_read_mbps,nvme18n1p1_write_mbps,nvme18n1p1_util_pct,nvme19n1p1_read_mbps,nvme19n1p1_write_mbps,nvme19n1p1_util_pct,nvme1n1p1_read_mbps,nvme1n1p1_write_mbps,nvme1n1p1_util_pct,nvme20n1p1_read_mbps,nvme20n1p1_write_mbps,nvme20n1p1_util_pct,nvme21n1p1_read_mbps,nvme21n1p1_write_mbps,nvme21n1p1_util_pct,nvme22n1p1_read_mbps,nvme22n1p1_write_mbps,nvme22n1p1_util_pct,nvme23n1p1_read_mbps,nvme23n1p1_write_mbps,nvme23n1p1_util_pct,nvme24n1p1_read_mbps,nvme24n1p1_write_mbps,nvme24n1p1_util_pct,nvme25n1p1_read_mbps,nvme25n1p1_write_mbps,nvme25n1p1_util_pct,nvme26n1p1_read_mbps,nvme26n1p1_write_mbps,nvme26n1p1_util_pct,nvme27n1p1_read_mbps,nvme27n1p1_write_mbps,nvme27n1p1_util_pct,nvme28n1p1_read_mbps,nvme28n1p1_write_mbps,nvme28n1p1_util_pct,nvme29n1p1_read_mbps,nvme29n1p1_write_mbps,nvme29n1p1_util_pct,nvme2n1p1_read_mbps,nvme2n1p1_write_mbps,nvme2n1p1_util_pct,nvme30n1p3_read_mbps,nvme30n1p3_write_mbps,nvme30n1p3_util_pct,nvme3n1p1_read_mbps,nvme3n1p1_write_mbps,nvme3n1p1_util_pct,nvme4n1p1_read_mbps,nvme4n1p1_write_mbps,nvme4n1p1_util_pct,nvme5n1p1_read_mbps,nvme5n1p1_write_mbps,nvme5n1p1_util_pct,nvme6n1p1_read_mbps,nvme6n1p1_write_mbps,nvme6n1p1_util_pct,nvme7n1p1_read_mbps,nvme7n1p1_write_mbps,nvme7n1p1_util_pct,nvme8n1p1_read_mbps,nvme8n1p1_write_mbps,nvme8n1p1_util_pct,nvme9n1p1_read_mbps,nvme9n1p1_write_mbps,nvme9n1p1_util_pct
1.1061,3142.186,0.000,2.55,0.23,0.54,164.701,0.000,3.93,205.876,0.000,2.95,0.000,0.000,0.00,329.402,0.000,7.85,41.175,0.000,2.95,329.402,0.000,6.87,82.350,0.000,0.98,82.350,0.000,3.93,164.701,0.000,3.93,41.175,0.000,0.98,82.350,0.000,1.96,2.573,0.000,1.96,164.701,0.000,0.98,164.701,0.000,3.93,0.000,0.000,0.00,123.526,0.000,3.93,41.175,0.000,0.98,10.294,0.000,0.00,41.175,0.000,0.00,82.350,0.000,0.00,82.350,0.000,1.96,205.876,0.000,3.93,41.175,0.000,0.00,41.175,0.000,2.95,82.350,0.000,3.93,82.350,0.000,1.96,205.876,0.000,4.91,82.350,0.000,2.95,123.526,0.000,2.95,41.175,0.000,2.95
1.2079,3262.248,0.000,2.19,0.31,0.46,0.000,0.000,0.00,41.196,0.000,1.96,82.393,0.000,1.96,82.393,0.000,0.98,41.196,0.000,1.96,123.589,0.000,1.96,82.393,0.000,2.95,205.982,0.000,3.93,123.589,0.000,0.98,123.589,0.000,1.96,82.393,0.000,1.96,203.408,0.000,3.93,82.393,0.000,1.96,133.889,0.000,1.96,0.000,0.000,0.00,123.589,0.000,0.98,123.589,0.000,1.96,41.196,0.000,2.95,82.393,0.000,2.95,164.786,0.000,2.95,123.589,0.000,1.96,41.196,0.000,0.98,164.786,0.000,3.93,123.589,0.000,2.95,123.589,0.000,2.95,82.393,0.000,1.96,205.982,0.000,3.93,247.179,0.000,3.93,82.393,0.000,0.00,123.589,0.000,2.95
1.3098,3077.646,0.000,1.93,0.38,0.54,164.690,0.000,2.94,41.173,0.000,1.96,123.518,0.000,2.94,123.518,0.000,1.96,41.173,0.000,1.96,123.518,0.000,0.98,82.345,0.000,0.98,205.863,0.000,3.93,123.518,0.000,1.96,41.173,0.000,1.96,123.518,0.000,1.96,82.345,0.000,0.98,164.690,0.000,1.96,113.224,0.000,1.96,82.345,0.000,3.93,82.345,0.000,2.94,82.345,0.000,0.98,82.345,0.000,0.98,82.345,0.000,1.96,123.518,0.000,0.98,205.863,0.000,2.94,82.345,0.000,0.98,164.690,0.000,1.96,82.345,0.000,2.94,82.345,0.000,0.00,82.345,0.000,1.96,41.173,0.000,0.98,82.345,0.000,0.98,41.173,0.000,2.94,123.518,0.000,1.96
1.4116,3336.054,0.000,2.52,0.23,0.46,82.372,0.000,0.98,164.743,0.000,1.96,82.372,0.000,1.96,82.372,0.000,1.96,123.558,0.000,2.95,205.929,0.000,4.91,82.372,0.000,2.95,164.743,0.000,2.95,41.186,0.000,0.98,41.186,0.000,1.96,82.372,0.000,0.98,41.186,0.000,1.96,123.558,0.000,2.95,123.558,0.000,1.96,82.372,0.000,1.96,82.372,0.000,1.96,164.743,0.000,4.91,82.372,0.000,1.96,247.115,0.000,4.91,123.558,0.000,2.95,164.743,0.000,1.96,41.186,0.000,1.96,164.743,0.000,4.91,123.558,0.000,2.95,123.558,0.000,1.96,123.558,0.000,2.95,164.743,0.000,3.93,0.000,0.000,0.00,82.372,0.000,1.96,123.558,0.000,2.95
1.5135,3551.332,0.000,2.78,0.15,0.46,123.525,0.000,4.91,82.350,0.000,1.96,82.350,0.000,2.95,82.350,0.000,1.96,205.874,0.000,3.93,0.000,0.000,0.00,0.000,0.000,0.00,164.699,0.000,2.95,247.049,0.000,4.91,82.350,0.000,1.96,82.350,0.000,1.96,82.350,0.000,0.98,205.874,0.000,5.89,0.000,0.000,0.00,164.699,0.000,2.95,247.049,0.000,4.91,164.699,0.000,4.91,123.525,0.000,0.98,0.000,0.000,0.00,205.874,0.000,3.93,205.874,0.000,4.91,164.699,0.000,3.93,123.525,0.000,2.95,82.350,0.000,2.95,82.350,0.000,1.96,174.993,0.000,2.95,123.525,0.000,2.95,41.175,0.000,1.96,82.350,0.000,2.95,123.525,0.000,3.93
1.6153,3285.542,0.000,2.49,0.31,0.46,41.198,0.000,1.96,123.594,0.000,2.95,41.198,0.000,0.98,123.594,0.000,1.96,82.396,0.000,2.95,82.396,0.000,3.93,247.188,0.000,2.95,205.990,0.000,3.93,123.594,0.000,2.95,123.594,0.000,3.93,82.396,0.000,1.96,82.396,0.000,1.96,164.792,0.000,3.93,247.188,0.000,3.93,123.594,0.000,1.96,164.792,0.000,2.95,41.198,0.000,0.98,82.396,0.000,1.96,205.990,0.000,4.91,0.000,0.000,0.00,41.198,0.000,0.98,82.396,0.000,0.98,41.198,0.000,0.98,82.396,0.000,1.96,164.792,0.000,3.93,154.493,0.000,3.93,164.792,0.000,3.93,41.198,0.000,1.96,82.396,0.000,1.96,41.198,0.000,0.98
1.7172,3251.273,0.000,2.06,0.31,0.54,82.311,0.000,1.96,41.155,0.000,0.98,123.466,0.000,3.92,82.311,0.000,1.96,82.311,0.000,1.96,41.155,0.000,1.96,205.777,0.000,0.98,82.311,0.000,0.00,123.466,0.000,0.98,164.621,0.000,1.96,41.155,0.000,0.98,205.777,0.000,2.94,288.087,0.000,5.89,82.311,0.000,1.96,82.311,0.000,3.92,123.466,0.000,1.96,41.155,0.000,1.96,164.621,0.000,2.94,82.311,0.000,1.96,41.155,0.000,1.96,41.155,0.000,1.96,123.466,0.000,0.98,0.000,0.000,0.00,164.621,0.000,0.98,205.777,0.000,3.92,41.155,0.000,0.98,82.311,0.000,1.96,246.932,0.000,3.92,82.311,0.000,1.96,82.311,0.000,1.96
1.8190,3254.022,0.000,2.32,0.46,0.46,82.380,0.000,1.96,247.141,0.000,4.91,123.570,0.000,0.98,41.190,0.000,0.98,82.380,0.000,1.96,82.380,0.000,2.95,123.570,0.000,2.95,123.570,0.000,1.96,41.190,0.000,0.98,123.570,0.000,1.96,41.190,0.000,1.96,82.380,0.000,2.95,82.380,0.000,1.96,0.000,0.000,0.00,123.570,0.000,2.95,123.570,0.000,1.96,123.570,0.000,3.93,123.570,0.000,2.95,41.190,0.000,1.96,164.761,0.000,2.95,164.761,0.000,0.98,123.570,0.000,3.93,41.190,0.000,1.96,247.141,0.000,4.91,82.380,0.000,0.98,205.951,0.000,2.95,164.761,0.000,1.96,41.190,0.000,1.96,123.570,0.000,2.95,82.380,0.000,1.96
1.9208,3194.456,0.000,2.33,0.31,0.54,123.656,0.000,1.97,0.000,0.000,0.00,41.219,0.000,2.95,41.219,0.000,1.97,41.219,0.000,1.97,123.656,0.000,0.98,164.875,0.000,2.95,123.656,0.000,2.95,164.875,0.000,1.97,206.094,0.000,5.90,41.219,0.000,0.98,82.438,0.000,0.98,164.875,0.000,4.91,164.875,0.000,3.93,206.094,0.000,3.93,41.219,0.000,0.00,82.438,0.000,0.00,123.656,0.000,3.93,82.438,0.000,0.98,103.047,0.000,0.98,123.656,0.000,1.97,123.656,0.000,3.93,41.219,0.000,1.97,41.219,0.000,1.97,288.532,0.000,5.90,41.219,0.000,0.98,82.438,0.000,2.95,206.094,0.000,1.97,82.438,0.000,1.97,41.219,0.000,1.97
2.0227,3519.691,0.000,2.32,0.23,0.46,82.332,0.000,1.96,205.830,0.000,5.89,246.996,0.000,3.93,123.498,0.000,1.96,41.166,0.000,0.00,164.664,0.000,2.94,123.498,0.000,1.96,41.166,0.000,0.98,205.830,0.000,3.93,41.166,0.000,0.98,41.166,0.000,0.98,205.830,0.000,4.91,123.498,0.000,2.94,0.000,0.000,0.00,41.166,0.000,0.98,0.000,0.000,0.00,41.166,0.000,0.98,164.664,0.000,2.94,82.332,0.000,2.94,185.247,0.000,1.96,164.664,0.000,2.94,41.166,0.000,0.00,123.498,0.000,3.93,82.332,0.000,0.98,123.498,0.000,2.94,82.332,0.000,0.98,82.332,0.000,1.96,123.498,0.000,2.94,246.996,0.000,3.93,288.162,0.000,5.89
